Area_code,State,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Date,Product_Type
435,Utah,-46,25,140,116,54,35,1142,06-01-2011,Herbal Tea
435,Utah,-67,11,123,104,56,32,1574,09-01-2011,Herbal Tea
435,Utah,-40,23,116,86,50,26,1698,10-01-2011,Herbal Tea
435,Utah,-12,40,130,82,48,25,1804,11-01-2011,Herbal Tea
435,Utah,25,68,171,92,51,28,1898,12-01-2011,Herbal Tea
435,Utah,-10,53,90,37,63,34,261,01-01-2010,Tea
435,Utah,-7,61,104,43,68,39,256,02-01-2010,Tea
435,Utah,-6,63,107,44,69,40,261,04-01-2010,Tea
435,Utah,-8,61,104,43,69,39,282,05-01-2010,Tea
435,Utah,0,82,141,59,82,53,338,07-01-2010,Tea
435,Utah,-7,62,106,44,69,40,325,09-01-2010,Tea
435,Utah,-7,62,106,44,69,40,325,11-01-2010,Tea
435,Utah,-4,69,118,49,73,44,335,12-01-2010,Tea
435,Utah,-16,53,101,37,66,34,261,01-01-2011,Tea
435,Utah,-10,63,114,44,70,40,251,03-01-2011,Tea
435,Utah,-9,63,114,44,69,40,261,04-01-2011,Tea
435,Utah,-11,61,103,43,64,39,282,05-01-2011,Tea
435,Utah,-4,73,124,52,71,47,313,06-01-2011,Tea
435,Utah,3,88,150,63,80,57,332,08-01-2011,Tea
435,Utah,-9,64,116,45,70,41,320,10-01-2011,Tea
435,Utah,-10,62,113,44,69,40,325,11-01-2011,Tea
435,Utah,-6,69,126,49,73,44,335,12-01-2011,Tea
435,Utah,9,47,82,35,38,11,196,01-01-2010,Tea
435,Utah,9,47,82,35,38,11,191,02-01-2010,Tea
435,Utah,10,49,85,36,39,11,187,03-01-2010,Tea
435,Utah,11,51,88,37,40,12,195,04-01-2010,Tea
435,Utah,14,53,92,39,39,12,212,05-01-2010,Tea
435,Utah,17,59,103,44,42,14,258,07-01-2010,Tea
435,Utah,19,60,105,45,41,14,253,08-01-2010,Tea
435,Utah,14,53,92,39,39,12,244,10-01-2010,Tea
435,Utah,9,47,82,35,38,11,248,11-01-2010,Tea
435,Utah,19,53,91,39,36,12,212,05-01-2011,Tea
435,Utah,19,55,95,41,38,13,239,06-01-2011,Tea
435,Utah,26,60,104,45,38,14,253,08-01-2011,Tea
435,Utah,18,52,97,39,40,12,248,09-01-2011,Tea
435,Utah,21,53,98,39,39,12,244,10-01-2011,Tea
435,Utah,13,47,87,35,38,11,248,11-01-2011,Tea
435,Utah,18,51,95,38,39,12,256,12-01-2011,Tea
435,Utah,44,68,114,46,24,12,777,01-01-2010,Espresso
435,Utah,38,61,103,42,23,11,771,02-01-2010,Espresso
435,Utah,45,70,118,48,25,13,766,03-01-2010,Espresso
435,Utah,43,67,112,45,24,12,777,04-01-2010,Espresso
435,Utah,36,58,97,39,22,10,799,05-01-2010,Espresso
435,Utah,31,53,89,36,22,10,828,06-01-2010,Espresso
435,Utah,27,47,79,32,20,8,837,09-01-2010,Espresso
435,Utah,27,48,81,33,21,9,836,11-01-2010,Espresso
435,Utah,26,46,77,31,20,8,844,12-01-2010,Espresso
435,Utah,69,68,128,46,25,12,777,01-01-2011,Espresso
435,Utah,56,61,110,42,23,11,771,02-01-2011,Espresso
435,Utah,64,67,119,45,24,12,777,04-01-2011,Espresso
435,Utah,50,58,96,39,20,10,799,05-01-2011,Espresso
435,Utah,43,53,88,36,20,10,828,06-01-2011,Espresso
435,Utah,50,57,95,39,20,10,845,07-01-2011,Espresso
435,Utah,39,48,79,32,19,8,841,08-01-2011,Espresso
435,Utah,40,47,84,32,20,8,837,09-01-2011,Espresso
435,Utah,42,47,84,32,19,8,833,10-01-2011,Espresso
435,Utah,40,48,86,33,21,9,836,11-01-2011,Espresso
435,Utah,39,46,82,31,20,8,844,12-01-2011,Espresso
440,Ohio,26,71,123,52,45,17,405,10-01-2010,Coffee
440,Ohio,-2,75,128,53,77,48,458,05-01-2010,Coffee
440,Ohio,-6,73,133,52,77,47,421,03-01-2011,Coffee
440,Ohio,107,182,363,181,75,50,1283,11-01-2010,Espresso
440,Ohio,115,149,295,149,61,41,1245,06-01-2011,Espresso
440,Ohio,129,155,330,155,68,43,1280,09-01-2011,Espresso
440,Ohio,43,48,85,32,19,8,482,11-01-2011,Herbal Tea
440,Ohio,32,42,70,29,18,8,835,05-01-2011,Herbal Tea
440,Ohio,43,49,87,33,20,9,870,12-01-2011,Herbal Tea
440,Ohio,87,150,249,99,63,32,798,09-01-2010,Tea
469,Texas,265,288,527,244,89,75,1213,06-01-2011,Coffee
469,Texas,54,68,119,52,27,17,554,08-01-2011,Coffee
469,Texas,99,136,230,94,37,26,562,06-01-2010,Espresso
469,Texas,145,145,243,100,37,28,598,08-01-2011,Espresso
469,Texas,28,73,127,54,45,17,424,12-01-2010,Herbal Tea
469,Texas,42,64,114,43,36,13,424,09-01-2011,Herbal Tea
475,Connecticut,115,186,310,124,71,40,961,01-01-2010,Coffee
475,Connecticut,114,186,309,123,72,40,932,03-01-2010,Coffee
475,Connecticut,79,140,232,92,61,30,1102,06-01-2010,Coffee
475,Connecticut,75,135,225,90,60,29,1139,08-01-2010,Coffee
475,Connecticut,135,165,273,110,62,36,1020,05-01-2011,Coffee
475,Connecticut,35,56,94,38,21,10,777,01-01-2010,Tea
475,Connecticut,21,39,66,27,18,7,772,02-01-2010,Tea
475,Connecticut,18,37,62,25,19,7,775,04-01-2010,Tea
475,Connecticut,17,34,57,23,17,6,787,05-01-2010,Tea
475,Connecticut,55,56,105,38,22,10,777,01-01-2011,Tea
475,Connecticut,27,37,66,25,19,7,769,03-01-2011,Tea
475,Connecticut,21,31,51,20,15,5,804,06-01-2011,Tea
475,Connecticut,3,90,154,64,87,58,551,05-01-2010,Espresso
475,Connecticut,-2,76,131,55,78,49,627,12-01-2010,Espresso
475,Connecticut,-7,66,112,47,66,42,622,07-01-2011,Espresso
475,Connecticut,-11,61,104,44,64,39,617,08-01-2011,Espresso
475,Connecticut,3,86,157,61,84,55,613,11-01-2011,Espresso
475,Connecticut,30,75,130,55,45,18,312,01-01-2010,Espresso
475,Connecticut,24,68,119,51,44,16,311,04-01-2010,Espresso
475,Connecticut,19,62,108,46,43,15,367,06-01-2010,Espresso
475,Connecticut,41,107,193,86,66,32,484,02-01-2010,Herbal Tea
475,Connecticut,27,85,153,68,58,25,619,12-01-2010,Herbal Tea
475,Connecticut,61,107,206,86,66,32,484,02-01-2011,Herbal Tea
475,Connecticut,46,96,171,77,59,29,529,05-01-2011,Herbal Tea
475,Connecticut,56,102,196,82,64,31,601,11-01-2011,Herbal Tea
475,Connecticut,47,92,170,78,45,24,965,01-01-2010,Herbal Tea
475,Connecticut,38,80,148,68,42,21,998,05-01-2010,Herbal Tea
475,Connecticut,36,77,142,65,41,20,1042,06-01-2010,Herbal Tea
475,Connecticut,33,74,136,62,41,19,1059,09-01-2010,Herbal Tea
475,Connecticut,38,81,150,69,43,21,1060,11-01-2010,Herbal Tea
475,Connecticut,36,76,139,63,40,19,1075,12-01-2010,Herbal Tea
475,Connecticut,68,89,174,74,43,22,949,03-01-2011,Herbal Tea
475,Connecticut,68,91,178,76,45,23,965,04-01-2011,Herbal Tea
475,Connecticut,33,60,109,50,33,15,1064,08-01-2011,Herbal Tea
475,Connecticut,47,73,123,50,26,14,821,01-01-2010,Tea
475,Connecticut,48,73,123,50,25,14,814,02-01-2010,Tea
475,Connecticut,71,73,131,50,25,14,814,02-01-2011,Tea
475,Connecticut,58,65,108,44,21,12,844,05-01-2011,Tea
475,Connecticut,53,59,106,40,23,11,881,10-01-2011,Tea
503,Oregon,-3,73,125,52,76,47,421,03-01-2010,Coffee
503,Oregon,-2,75,128,53,77,48,458,05-01-2010,Coffee
503,Oregon,-7,65,112,47,72,42,521,12-01-2010,Coffee
503,Oregon,2,87,168,63,90,57,435,01-01-2011,Coffee
503,Oregon,-4,73,133,52,76,47,433,04-01-2011,Coffee
503,Oregon,-8,63,106,44,64,40,496,06-01-2011,Coffee
503,Oregon,-14,56,94,39,61,36,517,07-01-2011,Coffee
503,Oregon,-4,74,134,52,77,47,509,09-01-2011,Coffee
503,Oregon,-7,71,130,51,76,46,503,10-01-2011,Coffee
503,Oregon,28,93,160,67,65,22,400,01-01-2010,Coffee
503,Oregon,25,90,155,65,65,21,392,02-01-2010,Coffee
503,Oregon,24,87,149,62,63,20,385,03-01-2010,Coffee
503,Oregon,8,70,119,49,62,16,399,04-01-2010,Coffee
503,Oregon,1,57,98,41,56,13,482,12-01-2010,Coffee
503,Oregon,44,93,179,67,68,22,400,01-01-2011,Coffee
503,Oregon,37,90,165,65,65,21,392,02-01-2011,Coffee
503,Oregon,6,65,111,47,57,15,456,06-01-2011,Coffee
503,Oregon,31,84,153,60,63,19,463,10-01-2011,Coffee
503,Oregon,34,72,121,49,38,15,351,03-01-2010,Coffee
503,Oregon,28,64,107,43,36,13,363,04-01-2010,Coffee
503,Oregon,18,51,85,34,33,10,432,07-01-2010,Coffee
503,Oregon,32,68,114,46,36,14,424,11-01-2010,Coffee
503,Oregon,25,60,101,41,35,13,435,12-01-2010,Coffee
503,Oregon,28,55,92,38,33,12,414,06-01-2011,Coffee
503,Oregon,26,51,84,34,30,10,428,08-01-2011,Coffee
503,Oregon,42,64,114,43,36,13,424,09-01-2011,Coffee
503,Oregon,47,68,121,46,36,14,424,11-01-2011,Coffee
503,Oregon,71,120,206,86,49,26,490,02-01-2010,Tea
503,Oregon,105,164,282,118,59,36,636,06-01-2010,Tea
503,Oregon,129,195,336,141,66,43,692,07-01-2010,Tea
503,Oregon,121,186,320,134,65,41,690,12-01-2010,Tea
503,Oregon,145,164,279,118,55,36,636,06-01-2011,Tea
503,Oregon,141,161,275,116,55,35,678,08-01-2011,Tea
503,Oregon,180,186,341,134,65,41,690,12-01-2011,Tea
503,Oregon,33,80,140,60,47,19,336,01-01-2010,Espresso
503,Oregon,24,68,118,50,44,16,397,06-01-2010,Espresso
503,Oregon,20,63,110,47,43,15,420,07-01-2010,Espresso
503,Oregon,19,62,108,46,43,15,415,08-01-2010,Espresso
503,Oregon,33,79,138,59,46,19,411,11-01-2010,Espresso
503,Oregon,28,73,127,54,45,17,424,12-01-2010,Espresso
503,Oregon,51,80,157,60,49,19,336,01-01-2011,Espresso
503,Oregon,47,77,143,57,45,18,323,03-01-2011,Espresso
503,Oregon,28,63,109,47,40,15,420,07-01-2011,Espresso
503,Oregon,42,72,133,53,44,17,410,09-01-2011,Espresso
503,Oregon,42,73,135,54,45,17,424,12-01-2011,Espresso
503,Oregon,93,163,325,162,70,45,1091,04-01-2010,Espresso
503,Oregon,81,146,291,145,65,40,1292,08-01-2010,Espresso
503,Oregon,91,161,322,161,70,45,1267,10-01-2010,Espresso
503,Oregon,108,182,363,181,74,50,1283,11-01-2010,Espresso
503,Oregon,147,170,362,170,71,47,1073,02-01-2011,Espresso
503,Oregon,140,163,346,162,69,45,1059,03-01-2011,Espresso
503,Oregon,115,149,295,149,61,41,1245,06-01-2011,Espresso
503,Oregon,112,146,288,145,60,40,1304,07-01-2011,Espresso
503,Oregon,135,161,343,161,70,45,1267,10-01-2011,Espresso
503,Oregon,26,45,75,30,19,8,794,05-01-2010,Herbal Tea
503,Oregon,24,44,74,30,20,8,829,07-01-2010,Herbal Tea
503,Oregon,19,38,63,25,19,7,823,11-01-2010,Herbal Tea
503,Oregon,51,54,101,36,22,10,777,01-01-2011,Herbal Tea
503,Oregon,42,48,86,33,20,9,772,02-01-2011,Herbal Tea
503,Oregon,49,55,98,37,22,10,768,03-01-2011,Herbal Tea
503,Oregon,36,45,74,30,18,8,794,05-01-2011,Herbal Tea
503,Oregon,33,44,73,30,19,8,829,07-01-2011,Herbal Tea
503,Oregon,25,36,65,25,19,7,823,09-01-2011,Herbal Tea
503,Oregon,28,36,64,24,17,6,829,12-01-2011,Herbal Tea
503,Oregon,29,56,100,44,27,14,623,01-01-2010,Herbal Tea
503,Oregon,30,56,99,43,26,14,597,06-01-2010,Herbal Tea
503,Oregon,27,53,94,41,26,13,592,07-01-2010,Herbal Tea
503,Oregon,45,56,112,44,28,14,623,01-01-2011,Herbal Tea
503,Oregon,45,56,107,44,26,14,618,02-01-2011,Herbal Tea
503,Oregon,43,55,104,43,26,14,613,03-01-2011,Herbal Tea
503,Oregon,41,56,98,43,24,14,597,06-01-2011,Herbal Tea
503,Oregon,37,53,93,41,24,13,592,07-01-2011,Herbal Tea
503,Oregon,98,104,197,81,38,26,551,12-01-2011,Herbal Tea
503,Oregon,15,32,53,21,17,5,454,04-01-2010,Tea
503,Oregon,12,29,49,20,17,5,464,05-01-2010,Tea
503,Oregon,9,26,44,18,17,5,478,06-01-2010,Tea
503,Oregon,9,25,41,16,16,4,484,08-01-2010,Tea
503,Oregon,25,34,60,22,17,6,452,02-01-2011,Tea
503,Oregon,17,29,49,20,16,5,464,05-01-2011,Tea
503,Oregon,12,26,44,18,16,5,486,07-01-2011,Tea
503,Oregon,42,48,85,32,20,8,482,11-01-2011,Tea
503,Oregon,68,126,210,84,58,27,651,01-01-2010,Tea
503,Oregon,68,126,210,84,58,27,632,03-01-2010,Tea
503,Oregon,79,141,235,94,62,31,697,05-01-2010,Tea
503,Oregon,100,167,278,111,67,36,767,06-01-2010,Tea
503,Oregon,104,172,286,114,68,37,822,07-01-2010,Tea
503,Oregon,106,126,235,84,61,27,651,01-01-2011,Tea
503,Oregon,92,120,213,80,58,26,640,02-01-2011,Tea
503,Oregon,108,134,237,88,61,29,653,04-01-2011,Tea
503,Oregon,109,141,233,94,58,31,697,05-01-2011,Tea
503,Oregon,138,167,276,111,62,36,767,06-01-2011,Tea
503,Oregon,129,150,265,99,63,32,798,09-01-2011,Tea
503,Oregon,95,123,218,82,59,27,788,10-01-2011,Tea
503,Oregon,92,119,210,78,57,25,798,11-01-2011,Tea
503,Oregon,16,72,130,58,56,22,338,01-01-2010,Espresso
503,Oregon,18,73,132,59,55,22,331,02-01-2010,Espresso
503,Oregon,11,64,115,51,53,19,396,06-01-2010,Espresso
503,Oregon,6,57,102,45,51,17,409,09-01-2010,Espresso
503,Oregon,12,66,120,54,54,20,404,10-01-2010,Espresso
503,Oregon,25,72,145,58,59,22,338,01-01-2011,Espresso
503,Oregon,22,71,137,58,56,22,325,03-01-2011,Espresso
503,Oregon,24,69,132,55,53,20,410,11-01-2011,Espresso
504,Louisiana,30,51,86,35,21,9,776,04-01-2010,Coffee
504,Louisiana,46,70,118,48,24,13,839,08-01-2010,Coffee
504,Louisiana,50,56,100,38,22,10,772,02-01-2011,Coffee
504,Louisiana,63,70,117,48,22,13,839,08-01-2011,Coffee
504,Louisiana,44,68,115,47,24,13,772,02-01-2010,Coffee
504,Louisiana,63,91,154,63,28,17,864,08-01-2010,Coffee
504,Louisiana,50,75,126,51,25,14,857,09-01-2010,Coffee
504,Louisiana,28,47,78,31,19,8,856,11-01-2010,Coffee
504,Louisiana,65,68,123,47,24,13,772,02-01-2011,Coffee
504,Louisiana,71,72,129,49,24,13,779,04-01-2011,Coffee
504,Louisiana,80,85,143,59,25,16,870,07-01-2011,Coffee
504,Louisiana,74,75,134,51,25,14,857,09-01-2011,Coffee
504,Louisiana,42,47,83,31,19,8,856,11-01-2011,Coffee
504,Louisiana,65,109,174,65,44,20,372,02-01-2010,Espresso
504,Louisiana,93,105,178,62,42,19,346,03-01-2011,Espresso
504,Louisiana,38,77,129,52,39,16,376,03-01-2010,Espresso
504,Louisiana,21,54,90,36,33,11,458,08-01-2010,Espresso
504,Louisiana,46,68,121,46,37,14,388,04-01-2011,Espresso
504,Louisiana,29,54,89,36,31,11,458,08-01-2011,Espresso
504,Louisiana,61,99,176,77,38,25,581,08-01-2010,Herbal Tea
504,Louisiana,56,67,127,52,29,17,605,04-01-2011,Herbal Tea
504,Louisiana,84,99,174,77,35,25,581,08-01-2011,Herbal Tea
504,Louisiana,40,105,190,85,65,32,494,01-01-2010,Herbal Tea
504,Louisiana,34,98,177,79,64,30,593,10-01-2010,Herbal Tea
504,Louisiana,58,104,201,85,65,32,476,03-01-2011,Herbal Tea
504,Louisiana,8,105,180,75,97,68,522,01-01-2010,Espresso
504,Louisiana,1,86,147,61,85,55,-906,11-01-2010,Espresso
504,Louisiana,12,105,201,75,102,68,522,01-01-2011,Espresso
504,Louisiana,1,84,153,60,83,54,-762,10-01-2011,Espresso
505,New Mexico,26,72,120,48,46,15,372,01-01-2010,Coffee
505,New Mexico,24,69,114,45,45,14,366,02-01-2010,Coffee
505,New Mexico,26,72,119,47,46,15,361,03-01-2010,Coffee
505,New Mexico,27,75,125,50,48,16,372,04-01-2010,Coffee
505,New Mexico,31,80,132,52,49,17,397,05-01-2010,Coffee
505,New Mexico,43,94,156,62,51,20,436,06-01-2010,Coffee
505,New Mexico,44,96,160,64,52,21,467,07-01-2010,Coffee
505,New Mexico,44,96,160,64,52,21,460,08-01-2010,Coffee
505,New Mexico,34,84,139,55,50,18,453,09-01-2010,Coffee
505,New Mexico,23,69,114,45,46,14,447,10-01-2010,Coffee
505,New Mexico,20,66,109,43,46,14,452,11-01-2010,Coffee
505,New Mexico,27,74,122,48,47,15,462,12-01-2010,Coffee
505,New Mexico,41,72,134,48,48,15,372,01-01-2011,Coffee
505,New Mexico,36,69,121,45,45,14,366,02-01-2011,Coffee
505,New Mexico,39,72,127,47,46,15,361,03-01-2011,Coffee
505,New Mexico,40,75,133,50,48,16,372,04-01-2011,Coffee
505,New Mexico,43,80,131,52,46,17,397,05-01-2011,Coffee
505,New Mexico,59,94,155,62,47,20,436,06-01-2011,Coffee
505,New Mexico,61,96,159,64,48,21,467,07-01-2011,Coffee
505,New Mexico,61,96,159,64,48,21,460,08-01-2011,Coffee
505,New Mexico,50,84,148,55,50,18,453,09-01-2011,Coffee
505,New Mexico,34,69,121,45,46,14,447,10-01-2011,Coffee
505,New Mexico,30,66,116,43,46,14,452,11-01-2011,Coffee
505,New Mexico,40,74,130,48,47,15,462,12-01-2011,Coffee
505,New Mexico,-39,11,99,88,50,27,525,01-01-2010,Coffee
505,New Mexico,-31,18,102,84,49,26,625,02-01-2010,Coffee
505,New Mexico,-33,18,106,88,51,27,715,03-01-2010,Coffee
505,New Mexico,-11,40,133,93,51,28,840,04-01-2010,Coffee
505,New Mexico,-15,38,136,98,53,30,973,05-01-2010,Coffee
505,New Mexico,-34,25,141,116,59,35,1142,06-01-2010,Coffee
505,New Mexico,-11,49,169,120,60,37,1334,07-01-2010,Coffee
505,New Mexico,-42,19,139,120,61,37,1439,08-01-2010,Coffee
505,New Mexico,-44,11,115,104,55,32,1574,09-01-2010,Coffee
505,New Mexico,-26,23,109,86,49,26,1698,10-01-2010,Coffee
505,New Mexico,-8,40,122,82,48,25,1804,11-01-2010,Coffee
505,New Mexico,16,68,160,92,52,28,1898,12-01-2010,Coffee
505,New Mexico,-61,11,111,88,52,27,525,01-01-2011,Coffee
505,New Mexico,-46,18,109,84,49,26,625,02-01-2011,Coffee
505,New Mexico,-49,18,113,88,51,27,715,03-01-2011,Coffee
505,New Mexico,-16,40,142,93,51,28,840,04-01-2011,Coffee
505,New Mexico,-21,38,135,98,49,30,973,05-01-2011,Coffee
505,New Mexico,-47,25,140,116,55,35,1142,06-01-2011,Coffee
505,New Mexico,-15,49,167,120,56,37,1334,07-01-2011,Coffee
505,New Mexico,-58,19,138,120,57,37,1439,08-01-2011,Coffee
505,New Mexico,-65,11,123,104,55,32,1574,09-01-2011,Coffee
505,New Mexico,-39,23,116,86,49,26,1698,10-01-2011,Coffee
505,New Mexico,-12,40,130,82,48,25,1804,11-01-2011,Coffee
505,New Mexico,24,68,171,92,52,28,1898,12-01-2011,Coffee
505,New Mexico,-10,53,90,37,63,34,261,01-01-2010,Espresso
505,New Mexico,-7,61,104,43,68,39,256,02-01-2010,Espresso
505,New Mexico,-7,63,107,44,70,40,251,03-01-2010,Espresso
505,New Mexico,-6,63,107,44,69,40,261,04-01-2010,Espresso
505,New Mexico,-7,61,104,43,68,39,282,05-01-2010,Espresso
505,New Mexico,-3,73,125,52,76,47,313,06-01-2010,Espresso
505,New Mexico,-1,82,141,59,83,53,338,07-01-2010,Espresso
505,New Mexico,2,88,151,63,86,57,332,08-01-2010,Espresso
505,New Mexico,-8,62,106,44,70,40,325,09-01-2010,Espresso
505,New Mexico,-6,64,109,45,70,41,320,10-01-2010,Espresso
505,New Mexico,-7,62,106,44,69,40,325,11-01-2010,Espresso
505,New Mexico,-5,69,118,49,74,44,335,12-01-2010,Espresso
505,New Mexico,-16,53,101,37,66,34,261,01-01-2011,Espresso
505,New Mexico,-10,61,111,43,68,39,256,02-01-2011,Espresso
505,New Mexico,-10,63,114,44,70,40,251,03-01-2011,Espresso
505,New Mexico,-9,63,114,44,69,40,261,04-01-2011,Espresso
505,New Mexico,-10,61,103,43,63,39,282,05-01-2011,Espresso
505,New Mexico,-4,73,124,52,71,47,313,06-01-2011,Espresso
505,New Mexico,-1,82,140,59,77,53,338,07-01-2011,Espresso
505,New Mexico,3,88,150,63,80,57,332,08-01-2011,Espresso
505,New Mexico,-12,62,113,44,70,40,325,09-01-2011,Espresso
505,New Mexico,-9,64,116,45,70,41,320,10-01-2011,Espresso
505,New Mexico,-10,62,113,44,69,40,325,11-01-2011,Espresso
505,New Mexico,-7,69,126,49,74,44,335,12-01-2011,Espresso
505,New Mexico,9,47,82,35,38,11,196,01-01-2010,Espresso
505,New Mexico,8,47,82,35,39,11,191,02-01-2010,Espresso
505,New Mexico,11,49,85,36,38,11,187,03-01-2010,Espresso
505,New Mexico,12,51,88,37,39,12,195,04-01-2010,Espresso
505,New Mexico,14,53,92,39,39,12,212,05-01-2010,Espresso
505,New Mexico,14,55,96,41,41,13,239,06-01-2010,Espresso
505,New Mexico,18,59,103,44,41,14,258,07-01-2010,Espresso
505,New Mexico,18,60,105,45,42,14,253,08-01-2010,Espresso
505,New Mexico,13,52,91,39,39,12,248,09-01-2010,Espresso
505,New Mexico,14,53,92,39,39,12,244,10-01-2010,Espresso
505,New Mexico,8,47,82,35,39,11,248,11-01-2010,Espresso
505,New Mexico,12,51,89,38,39,12,256,12-01-2010,Espresso
505,New Mexico,14,47,92,35,40,11,196,01-01-2011,Espresso
505,New Mexico,12,47,87,35,39,11,191,02-01-2011,Espresso
505,New Mexico,16,49,91,36,38,11,187,03-01-2011,Espresso
505,New Mexico,18,51,94,37,39,12,195,04-01-2011,Espresso
505,New Mexico,19,53,91,39,36,12,212,05-01-2011,Espresso
505,New Mexico,19,55,95,41,38,13,239,06-01-2011,Espresso
505,New Mexico,25,59,102,44,38,14,258,07-01-2011,Espresso
505,New Mexico,25,60,104,45,39,14,253,08-01-2011,Espresso
505,New Mexico,19,52,97,39,39,12,248,09-01-2011,Espresso
505,New Mexico,21,53,98,39,39,12,244,10-01-2011,Espresso
505,New Mexico,12,47,87,35,39,11,248,11-01-2011,Espresso
505,New Mexico,18,51,95,38,39,12,256,12-01-2011,Espresso
505,New Mexico,11,27,45,18,16,5,821,01-01-2010,Herbal Tea
505,New Mexico,10,27,45,18,17,5,818,02-01-2010,Herbal Tea
505,New Mexico,10,27,45,18,17,5,816,03-01-2010,Herbal Tea
505,New Mexico,12,28,47,19,16,5,820,04-01-2010,Herbal Tea
505,New Mexico,12,29,49,20,17,5,829,05-01-2010,Herbal Tea
505,New Mexico,18,35,58,23,17,6,843,06-01-2010,Herbal Tea
505,New Mexico,17,36,61,25,19,7,854,07-01-2010,Herbal Tea
505,New Mexico,19,38,63,25,19,7,851,08-01-2010,Herbal Tea
505,New Mexico,13,29,48,19,16,5,848,09-01-2010,Herbal Tea
505,New Mexico,14,31,52,21,17,5,846,10-01-2010,Herbal Tea
505,New Mexico,9,24,39,15,15,4,848,11-01-2010,Herbal Tea
505,New Mexico,9,25,41,16,16,4,851,12-01-2010,Herbal Tea
505,New Mexico,17,27,50,18,17,5,821,01-01-2011,Herbal Tea
505,New Mexico,15,27,48,18,17,5,818,02-01-2011,Herbal Tea
505,New Mexico,15,27,48,18,17,5,816,03-01-2011,Herbal Tea
505,New Mexico,18,28,50,19,16,5,820,04-01-2011,Herbal Tea
505,New Mexico,17,29,49,20,16,5,829,05-01-2011,Herbal Tea
505,New Mexico,25,35,57,23,16,6,843,06-01-2011,Herbal Tea
505,New Mexico,23,36,60,25,18,7,854,07-01-2011,Herbal Tea
505,New Mexico,26,38,62,25,18,7,851,08-01-2011,Herbal Tea
505,New Mexico,19,29,51,19,16,5,848,09-01-2011,Herbal Tea
505,New Mexico,21,31,55,21,17,5,846,10-01-2011,Herbal Tea
505,New Mexico,13,24,42,15,15,4,848,11-01-2011,Herbal Tea
505,New Mexico,13,25,44,16,16,4,851,12-01-2011,Herbal Tea
505,New Mexico,4,34,62,28,30,8,965,01-01-2010,Herbal Tea
505,New Mexico,5,35,63,28,30,8,961,02-01-2010,Herbal Tea
505,New Mexico,5,35,63,28,30,8,958,03-01-2010,Herbal Tea
505,New Mexico,3,33,61,28,30,8,964,04-01-2010,Herbal Tea
505,New Mexico,7,37,68,31,30,9,976,05-01-2010,Herbal Tea
505,New Mexico,8,38,70,32,30,9,996,06-01-2010,Herbal Tea
505,New Mexico,10,41,75,34,31,10,1010,07-01-2010,Herbal Tea
505,New Mexico,15,49,90,41,34,12,1007,08-01-2010,Herbal Tea
505,New Mexico,8,39,72,33,31,10,1003,09-01-2010,Herbal Tea
505,New Mexico,6,37,68,31,31,9,1000,10-01-2010,Herbal Tea
505,New Mexico,5,35,64,29,30,8,1003,11-01-2010,Herbal Tea
505,New Mexico,7,38,69,31,31,9,1009,12-01-2010,Herbal Tea
505,New Mexico,6,34,69,28,32,8,965,01-01-2011,Herbal Tea
505,New Mexico,7,35,67,28,30,8,961,02-01-2011,Herbal Tea
505,New Mexico,7,35,67,28,30,8,958,03-01-2011,Herbal Tea
505,New Mexico,4,33,65,28,30,8,964,04-01-2011,Herbal Tea
505,New Mexico,10,37,67,31,28,9,976,05-01-2011,Herbal Tea
505,New Mexico,11,38,69,32,28,9,996,06-01-2011,Herbal Tea
505,New Mexico,14,41,74,34,29,10,1010,07-01-2011,Herbal Tea
505,New Mexico,21,49,89,41,32,12,1007,08-01-2011,Herbal Tea
505,New Mexico,12,39,77,33,31,10,1003,09-01-2011,Herbal Tea
505,New Mexico,9,37,72,31,31,9,1000,10-01-2011,Herbal Tea
505,New Mexico,7,35,68,29,30,8,1003,11-01-2011,Herbal Tea
505,New Mexico,10,38,74,31,31,9,1009,12-01-2011,Herbal Tea
505,New Mexico,-8,36,65,29,44,11,169,01-01-2010,Espresso
505,New Mexico,-7,38,68,30,45,11,104,02-01-2010,Espresso
505,New Mexico,-3,42,75,33,45,12,36,03-01-2010,Espresso
505,New Mexico,-9,36,65,29,45,11,-39,04-01-2010,Espresso
505,New Mexico,-4,42,76,34,46,12,-104,05-01-2010,Espresso
505,New Mexico,-3,43,78,35,46,13,-180,06-01-2010,Espresso
505,New Mexico,1,49,89,40,48,15,-258,07-01-2010,Espresso
505,New Mexico,-8,36,65,29,44,11,-347,08-01-2010,Espresso
